word,freq
zaopiniowanych,5
zaopiniowanym,1
zaopiniował,1
zaopiniuje,1
zaoranie,1
zaostrzające,1
zaostrzającą,1
zaostrzenia,1
zaostrzenie,4
zaostrzyć,2
zaoszczędził,1
zapach,7
zapachowa,1
zapachowe,3
zapachowej,4
zapachowych,9
zapachową,1
zapachu,5
zapachów,1
zapada,4
zapadają,55
zapadające,2
zapadalności,9
zapadać,1
zapadnięciu,3
zapadł,17
zapadła,1
zapadłe,6
zapadłego,3
zapadło,22
zapadły,4
zapadłych,3
zapadłym,1
zapakowane,2
zapakowanych,3
zapalarek,1
zapalenia,6
zapalenie,25
zapaleniu,1
zapalić,2
zapalne,1
zapalniczek,2
zapalny,1
zapalnych,3
zapasach,15
zapasami,4
zapasem,1
zapasowe,1
zapasowego,29
zapasowy,41
zapasowych,8
zapasowym,3
zapasu,7
zapasy,39
zapasów,126
zapatrywania,2
zapałek,1
zapałki,1
zapaść,2
zapewni,43
zapewnia,404
zapewniają,89
zapewniając,26
zapewniająca,2
zapewniające,59
zapewniającego,15
zapewniającej,58
zapewniającemu,2
zapewniający,102
zapewniających,63
zapewniającym,24
zapewniającymi,4
zapewniającą,15
zapewniane,2
zapewnianego,1
zapewniania,13
zapewnianie,26
zapewnianiu,6
zapewnianych,1
zapewniać,43
zapewniał,3
zapewniała,1
zapewniały,3
zapewnienia,815
zapewnienie,385
zapewnieniem,28
zapewnieniu,50
zapewnień,1
zapewnili,1
zapewniona,7
zapewnione,18
zapewnionego,3
zapewniono,11
zapewniony,5
zapewnionymi,1
zapewnioną,6
zapewnią,28
zapewnić,208
zapewnił,3
zapewniła,1
zapewniło,1
zapewniły,3
zapieczętowanej,7
zapieczętowanych,6
zapieczętowanym,4
zapieczętowuje,3
zapis,77
zapisach,5
zapisami,6
zapisane,16
zapisanego,1
zapisanej,1
zapisania,6
zapisanie,10
zapisaniu,1
zapisany,3
zapisanych,17
zapisać,1
zapisem,10
zapisie,6
zapisków,4
zapisobierca,3
zapisobiercy,6
zapisobiercę,1
zapisom,1
zapisu,149
zapisuje,3
zapisujące,1
zapisujący,1
zapisy,79
zapisywane,1
zapisywania,10
zapisywaniu,1
zapisywanych,2
zapisów,129
zapla,1
zaplanowane,6
zaplanowanie,1
zaplanowano,5
zaplanowany,1
zaplanowanych,19
zaplecza,5
zaplecze,2
zaplombowanie,2
zaplombowanych,2
zapobiec,17
zapobiega,2
zapobiegają,6
zapobiegające,16
zapobiegający,4
zapobiegających,25
zapobiegającymi,2
zapobiegania,213
zapobieganie,73
zapobieganiem,11
zapobieganiu,67
zapobiegawcza,2
zapobiegawcze,29
zapobiegawczego,39
zapobiegawczej,6
zapobiegawczy,13
zapobiegawczych,65
zapobiegawczymi,1
zapobiegawczą,7
zapobiegać,2
zapobiegnięcia,5
zapobiegł,14
zapobiegło,2
zapobieżenia,99
zapobieżenie,13
zapomnieniu,1
zapomodze,6
zapomoga,7
zapomogi,56
zapomogowego,1
zapomogowo,10
zapomogą,1
zapomogę,4
zapomóg,18
zapory,1
zaporę,1
zapotrzebowania,82
zapotrzebowanie,30
zapotrzebowaniem,3
zapotrzebowań,5
zapowiadania,1
zapowiedzi,1
zapowiedziane,1
zapowiedzianego,1
zapowiedzianym,1
zapowiedź,1
zapoznaje,16
zapoznają,1
zapoznający,1
zapoznali,3
zapoznania,41
zapoznanie,19
zapoznaniu,25
zapoznawania,14
zapoznawać,2
zapoznać,32
zapoznał,8
zapoznały,1
zaprasza,33
zapraszając,4
zapraszającego,6
zapraszający,1
zapraszane,1
zapraszanej,1
zapraszanym,6
zapraszać,13
zaprawiania,1
zaprawienia,1
zaprawiony,1
zaprawy,1
zaprezentowania,1
zaprezentowany,1
zaprojektowane,6
zaprojektowania,1
zaprojektowanie,5
zaprojektowano,2
zaprojektowany,1
zaprojektowanym,2
zaproponowane,11
zaproponowanego,1
zaproponowany,1
zaproponowanymi,6
zaproponować,10
zaproponował,1
zaproponuje,1
zaprosi,1
zaprosić,3
zaprosił,1
zaproszeni,8
zaproszenia,33
zaproszenie,22
zaproszeniem,8
zaproszeniu,20
zaproszeń,18
zaproszona,1
zaproszone,4
zaproszony,3
zaproszonych,1
zaproszonym,1
zaprotokołowana,1
zaprotokołowanej,2
zaprotokołowania,2
zaprowadza,1
zaprowadzenia,2
zaprowadzić,3
zaprzecza,1
zaprzeczał,2
zaprzeczenie,2
zaprzeczył,1
zaprzestaje,1
zaprzestania,130
zaprzestanie,25
zaprzestaniem,3
zaprzestaniu,53
zaprzestano,12
zaprzestać,5
zaprzestał,27
zaprzestała,5
zaprzestały,3
zaprzyjaźnionego,1
zaprzęgowych,2
zaprzęgowym,2
zapytania,48
zapytanie,39
zapytaniem,11
zapytaniu,2
zapytań,4
zapytuje,2
zapór,3
zapłacenia,53
zapłacenie,5
zapłaceniu,1
zapłaci,3
zapłacie,19
zapłacić,26
zapłacił,10
zapłaciła,1
zapłaciły,1
zapłacona,47
zapłacone,16
zapłaconego,25
zapłaconej,50
zapłaconemu,3
zapłacono,3
zapłacony,19
zapłaconych,18
zapłaconym,4
zapłaconą,31
zapłata,35
zapłaty,428
zapłatą,24
zapłatę,31
zapłodnienia,1
zapłodnieniem,1
zapłodnione,1
zapłonem,12
zapłonu,6
zarachowane,10
zarachowanej,5
zarachowania,3
zarachowaniu,1
zarachowanych,2
zarachowywane,1
zaradcze,3
zaradczych,3
zaraza,6
zarazem,22
zarazka,1
zarazków,1
zarazy,1
zaraźliwości,3
zaraźliwych,4
zarażenie,2
zarażony,1
zarejestrowana,36
zarejestrowane,41
zarejestrowanego,59
zarejestrowanej,11
zarejestrowanemu,1
zarejestrowani,5
zarejestrowania,88
zarejestrowanie,19
zarejestrowaniem,29
zarejestrowaniu,47
zarejestrowany,66
zarejestrowanych,67
zarejestrowanym,25
zarejestrowanymi,12
zarejestrowaną,7
zarejestrować,6
zarejestrował,18
zarejestrowały,6
zarejestruje,1
zarejestrują,1
zarekwirowanego,1
zarezerwowane,1
zarezerwowanego,1
zarezerwowanych,1
zarezerwowanymi,1
zarobek,1
zarobki,1
zarobkowa,3
zarobkowania,8
zarobkowe,17
zarobkowego,33
zarobkowej,116
zarobkowo,2
zarobkowy,17
zarobkowych,32
zarobkowym,4
zarobkową,136
zarobku,2
zarobków,3
zarodki,6
zarodków,5
zarodowego,4
zarodowych,1
zarostu,1
zarybiania,14
zarybianie,8
zarybianiu,1
zarybienia,2
zarybienie,1
zarybieniowego,2
zarzuca,7
zarzucane,6
zarzucanego,20
zarzucany,8
zarzucanych,4
zarzucanym,2
zarzucie,2
zarzucić,2
zarzucił,2
zarzucone,2
zarzucono,11
zarzut,23
zarzutach,6
zarzutami,1
zarzutem,3
zarzutu,24
zarzuty,52
zarzutów,109
zarząd,932
zarządach,6
zarządami,5
zarządca,62
zarządcami,7
zarządcom,7
zarządcy,110
zarządczej,1
zarządczych,1
zarządców,29
zarządcą,18
zarządcę,33
zarządem,54
zarządom,9
zarządowi,85
zarządu,1417
zarządy,67
zarządza,215
zarządzają,5
zarządzając,14
zarządzająca,4
zarządzające,27
zarządzającego,103
zarządzającej,14
zarządzającemu,18
zarządzający,86
zarządzających,65
zarządzającym,41
zarządzającymi,8
zarządzającą,6
zarządzam,1
zarządzane,10
zarządzanego,3
zarządzanej,3
zarządzania,371
zarządzanie,98
zarządzaniem,29
zarządzaniu,57
zarządzany,3
zarządzanych,19
zarządzanym,7
zarządzanymi,6
zarządzać,12
zarządzał,2
zarządzenia,602
zarządzeniach,6
zarządzenie,128
zarządzeniem,6
zarządzeniom,1
zarządzeniu,44
zarządzeń,54
zarządzi,32
zarządzie,118
zarządzić,191
zarządził,8
zarządzone,10
zarządzonego,1
zarządzonej,6
zarządzonemu,1
zarządzono,8
zarządzonych,10
zarządzonym,3
zarządzonymi,3
zarządów,100
zarówno,94
zas,3
zasad,869
zasada,20
zasadach,1885
zasadami,204
zasadna,2
zasadne,14
zasadnego,1
zasadnicza,5
zasadnicze,110
zasadniczego,278
zasadniczej,91
zasadniczemu,3
zasadniczo,5
zasadniczy,25
zasadniczych,46
zasadniczym,8
zasadniczymi,72
zasadniczą,52
zasadności,51
zasadność,34
zasadny,1
zasadną,7
zasadom,13
zasadowe,1
zasadowych,4
zasadowym,6
zasady,2812
zasadzenia,2
zasadzenie,1
zasadzeń,1
zasadzie,69
zasadą,35
zasadę,68
zasiada,2
zasiadanie,1
zasiadać,2
zasiedlania,1
zasiedlenia,3
zasiedlenie,2
zasiedleń,3
zasiedlonych,1
zasiedzenia,8
zasiedzenie,2
zasieki,1
zasiewów,3
zasilacze,1
zasilają,3
zasilających,4
zasilane,1
zasilanego,2
zasilania,14
zasilanie,3
zasilany,2
zasilanymi,1
zasilenia,3
zasilenie,7
zasięg,75
zasięga,36
zasięgają,6
zasięgając,1
zasięgający,1
zasięgania,17
zasięganie,2
zasięgać,8
zasięgiem,19
zasięgnie,1
zasięgnięci,1
zasięgnięcia,21
zasięgnięcie,4
zasięgnięciu,778
zasięgnąć,14
zasięgu,166
zasiłek,452
zasiłkach,22
zasiłki,104
zasiłkiem,4
zasiłkowego,15
zasiłkowi,1
zasiłkowy,8
zasiłkowym,6
zasiłku,705
zasiłków,216
zaskarża,3
zaskarżane,1
zaskarżania,5
zaskarżanie,1
zaskarżaniu,6
zaskarżenia,87
zaskarżenie,5
zaskarżeniu,37
zaskarżona,11
zaskarżone,53
zaskarżonego,33
zaskarżonej,17
zaskarżono,3
zaskarżony,26
zaskarżonym,2
zaskarżoną,16
zaskarżyli,2
zaskarżyć,34
zaskarżyła,2
zaskarżyły,1
zasklepienia,1
zaskórników,1
zasobach,22
zasobami,47
zasobem,30
zasobie,47
zasobniki,1
zasobności,3
zasobom,1
zasobowego,11
zasobowy,7
zasobowych,1
zasobu,124
zasoby,41
zasobów,413
zasolenie,1
zasoleniu,1
zasolonych,3
zasp,1
zaspakaja,2
zaspakajania,1
zaspakajanie,1
zaspokaja,20
zaspokajają,2
zaspokajające,1
zaspokajającej,1
zaspokajających,1
zaspokajającą,1
zaspokajane,2
zaspokajania,40
zaspokajanie,10
zaspokajaniem,4
zaspokajaniu,9
zaspokajanych,2
zaspokajać,2
zaspokajałaby,1
zaspokoili,2
zaspokoić,6
zaspokoił,2
zaspokoiła,1
zaspokojeni,5
zaspokojenia,114
zaspokojenie,111
zaspokojeniem,4
zaspokojeniu,42
zaspokojona,7
zaspokojone,12
zaspokojony,1
zaspokojonych,2
zastanie,1
zastano,2
zastaw,30
zastawach,7
zastawcy,2
zastawcą,1
zastawem,42
zastawia,1
zastawianie,1
zastawie,10
zastawienie,2
zastawione,1
zastawne,3
zastawnicy,1
zastawnicza,1
zastawniczego,1
zastawniczej,1
zastawniczych,1
zastawnik,9
zastawnika,7
zastawnikiem,1
zastawnikowi,3
zastawnych,22
zastawu,82
zastawy,5
zastawów,26
zasto,1
zastosowana,6
zastosowane,37
zastosowanego,31
zastosowanej,11
zastosowania,574
zastosowaniach,3
zastosowanie,578
zastosowaniem,157
zastosowaniu,251
zastosowano,44
zastosowany,36
zastosowanych,37
zastosowanym,2
zastosowanymi,1
zastosowaną,5
zastosować,106
zastosował,16
zastosowała,4
zastosowań,15
zastosuje,7
zastraszaniu,1
zastraszenia,1
zastrudnienia,1
zastrzec,25
zastrzega,7
zastrzegają,1
zastrzegane,1
zastrzeganego,1
zastrzegany,1
zastrzegać,2
zastrzegł,4
zastrzegła,1
zastrzegły,3
zastrzeże,4
zastrzeżenia,140
zastrzeżeniach,5
zastrzeżeniami,6
zastrzeżenie,41
zastrzeżeniem,2440
zastrzeżeniu,4
zastrzeżeń,120
zastrzeżona,6
zastrzeżone,45
zastrzeżonego,4
zastrzeżono,11
zastrzeżony,4
zastrzeżonych,35
zastrzeżonym,7
zastrzeżonymi,1
zastrzeżoną,2
zastój,1
zastąpienia,26
zastąpienie,5
zastąpieniu,8
zastąpiona,3
zastąpione,12
zastąpionego,1
zastąpiony,6
zastąpić,16
zastępca,75
zastępcami,7
zastępcom,10
zastępcw,1
zastępcy,210
zastępcza,20
zastępcze,45
zastępczego,18
zastępczej,300
zastępczy,5
zastępczych,66
zastępczym,2
zastępczymi,1
zastępczą,70
zastępców,266
zastępcą,20
zastępcę,101
zastępowana,1
zastępowane,1
zastępowanego,5
zastępowanej,1
zastępowania,6
zastępowany,1
zastępować,15
zastępował,1
zastępstw,10
zastępstwa,30
zastępstwie,3
zastępstwo,3
zastępuje,4818
zastępują,3
zastępująca,1
zastępujące,2
zastępującego,8
zastępującej,9
zastępujący,3
zastępujących,1
zastępującą,1
zastępuję,2
zasuszonych,1
zasuwy,1
zasypywania,2
zaszczepionych,1
zaszczytnych,1
zaszczytnym,1
zaszeregowane,29
zaszeregowania,34
zaszeregowanie,8
zaszeregowaniem,1
zaszeregowany,3
zaszeregowanym,3
zaszeregowuje,2
zaszkodzić,5
zasztauowania,2
zaszła,7
zaszło,1
zaszły,6
zasób,31
zasądza,10
zasądzając,1
zasądzającego,1
zasądzający,1
zasądzających,1
zasądzania,1
zasądzenia,6
zasądzenie,8
zasądzeniem,2
zasądzeniu,1
zasądzić,7
zasądzona,2
zasądzone,10
zasądzonych,8
zasłaniać,4
zasłon,7
zasłonięte,1
zasłony,11
zasług,9
zasługi,19
zasługuje,2
zasługujące,2
zasługującej,9
zasługujący,1
zasługujących,15
zasłużeni,1
zasłużonego,8
zasłużony,7
zasłużonych,1
zasłużonym,2
zasłużonymi,1
zasłużyli,1
zasłużyły,1
zataił,3
zataja,11
zatajenia,7
zatajenie,11
zatajeniu,2
zatapiania,5
zatapianie,5
zatapianiem,1
zatapianiu,8
zatarcia,33
zatarcie,61
zatarciem,13
zatarciu,31
zatoce,2
zatok,1
zatoki,6
zatokę,1
zatonie,1
zatonięcia,3
zatonął,4
zatopienia,4
zatopieniach,1
zatopieniem,3
zatopieniu,1
zatopione,2
zatopionego,4
zatorów,1
zatrucia,4
zatruciami,1
zatrucie,2
zatruciem,3
zatrudni,3
zatrudnia,57
zatrudniają,14
zatrudniając,1
zatrudniająca,1
zatrudniające,10
zatrudniającego,13
zatrudniającej,5
zatrudniającemu,9
zatrudniający,28
zatrudniających,20
zatrudniającym,6
zatrudniali,2
zatrudniana,1
zatrudniane,3
zatrudniani,19
zatrudniania,40
zatrudnianie,16
zatrudnianiem,6
zatrudnianiu,69
zatrudniany,1
zatrudnianych,8
zatrudnianym,10
zatrudnianymi,1
zatrudniać,26
zatrudniał,9
zatrudnieni,164
zatrudnienia,980
zatrudnienie,177
zatrudnieniem,44
zatrudnieniu,201
zatrudnio,1
zatrudniona,24
zatrudnione,52
zatrudnionego,46
zatrudnionej,18
zatrudnionemu,32
zatrudniono,1
zatrudniony,139
zatrudnionych,360
zatrudnionym,77
zatrudnionymi,31
zatrudnioną,17
zatrudnić,24
zatrudnił,7
zatrutych,1
zatruć,4
zatrzasków,1
zatrzeć,2
zatrzyma,3
zatrzymana,4
zatrzymane,14
zatrzymanego,37
zatrzymanej,20
zatrzymanemu,14
zatrzymani,1
zatrzymania,144
zatrzymanie,72
zatrzymaniem,4
zatrzymaniu,47
zatrzymano,4
zatrzymany,18
zatrzymanych,20
zatrzymanym,2
zatrzymanymi,1
zatrzymaną,5
zatrzymać,38
zatrzymał,1
zatrzymań,59
zatrzymuje,16
zatrzymując,1
zatrzymujący,2
zatrzymywania,24
zatrzymywanie,2
zatrzymywaniu,4
zatrzymywanym,1
zatrzymywać,4
zatwierdza,115
zatwierdzają,1
zatwierdzając,2
zatwierdzająca,10
zatwierdzające,1
zatwierdzającego,16
zatwierdzającej,24
zatwierdzający,13
zatwierdzających,1
zatwierdzającym,4
zatwierdzającą,6
zatwierdzane,11
zatwierdzanego,2
zatwierdzanej,1
zatwierdzania,45
zatwierdzanie,64
zatwierdzaniu,3
zatwierdzany,11
zatwierdzanych,2
zatwierdzenia,212
zatwierdzenie,65
zatwierdzeniem,14
zatwierdzeniu,83
zatwierdzi,3
zatwierdzili,1
zatwierdzić,1
zatwierdził,4
zatwierdzona,3
zatwierdzone,40
zatwierdzonego,36
zatwierdzonej,8
zatwierdzony,33
zatwierdzonych,33
zatwierdzonym,16
zatwierdzonymi,4
zatwierdzoną,9
zatwierdzą,2
zatłaczania,1
zaufania,68
zaufanie,19
zaufaniem,2
zaufanym,13
zauważalne,1
zauważenia,2
zauważonych,1
zauważonym,2
zauważy,4
zauważywszy,1
zauważyć,1
zaw,6
zawa,1
zawalenia,1
zawar,4
zawarcia,492
zawarcie,175
zawarciem,70
zawarciu,90
zawarli,14
zawart,5
zawarta,216
zawarte,347
zawartego,54
zawartej,288
zawartemu,1
zawarto,40
zawartoś,12
zawartośc,6
zawartości,343
zawartościami,1
zawartością,8
zawartość,396
zawarty,52
zawartych,610
zawartym,32
zawartymi,88
zawartą,52
zawarł,89
zawarła,45
zawarło,1
zawarły,35
zawczasu,1
zawdzięczają,1
zawi,2
zawiadamia,546
zawiadamiają,14
zawiadamiając,43
zawiadamiającego,2
zawiadamiającej,3
zawiadamiającemu,1
zawiadamiania,30
zawiadamianie,9
zawiadamianiu,1
zawiadamiany,1
zawiadamiać,11
zawiadamiał,2
zawiadomi,32
zawiadomieni,4
zawiadomienia,440
zawiadomieniach,5
zawiadomienie,181
zawiadomieniem,17
zawiadomieniu,59
zawiadomień,36
zawiadomili,1
zawiadomiona,4
zawiadomione,1
zawiadomionego,3
zawiadomiony,16
zawiadomionych,5
zawiadomią,3
zawiadomić,194
zawiadomił,21
zawiadomiła,4
zawiasy,1
zawie,4
zawiemineralnych,1
zawiera,745
zawieraj,6
zawierajfosforu,1
zawierają,141
zawierając,8
zawierająca,69
zawierające,456
zawierającego,82
zawierającej,33
zawierającnajmniej,1
zawierający,219
zawierających,236
zawierającym,11
zawierającymi,32
zawierającą,62
zawierali,1
zawierana,15
zawierane,42
zawieranej,25
zawierania,73
zawieranie,30
zawieraniem,2
zawieraniu,45
zawierany,4
zawieranych,90
zawieranym,1
zawieranymi,1
zawieraną,5
zawierawapniowego,1
zawierać,834
zawierał,5
zawierała,2
zawierało,3
zawierały,7
zawierciański,2
zawierciańskie,1
zawies,1
zawiesi,1
zawiesin,2
zawiesina,5
zawiesinie,1
zawiesiny,10
zawiesiną,1
zawiesić,110
zawiesił,10
zawiesza,76
zawieszając,13
zawieszająca,2
zawieszające,2
zawieszającego,2
zawieszającej,1
zawieszający,1
zawieszających,1
zawieszającą,6
zawieszana,1
zawieszania,34
zawieszanie,5
zawieszany,1
zawieszce,1
zawiesze,2
zawieszeni,1
zawieszenia,407
zawieszenie,123
zawieszeniem,34
zawieszeniu,187
zawieszeń,13
zawieszona,15
zawieszone,35
zawieszonego,19
zawieszonej,6
zawieszonemu,4
zawieszono,5
zawieszony,24
zawieszonych,11
zawieszoną,10
zawijającego,1
zawijający,1
zawijających,2
zawinienia,5
zawinione,14
zawinionego,7
zawinionej,8
zawiniony,3
zawinionych,7
zawinięcia,4
zawinięciem,1
zawiniły,2
zawinąć,1
zawinął,6
zawite,2
zawitego,4
zawity,1
zawitych,1
zawitym,20
zawiązana,10
zawiązane,6
zawiązanej,47
zawiązania,5
zawiązanie,35
zawiązaniu,11
zawiązanych,10
zawiązanym,2
zawiązaną,18
zawiązać,1
zawiązująca,1
zawiązującej,5
zawiązywania,1
zawiązywanych,1
zawiła,1
zawiłej,5
zawiłości,5
zawiłością,1
zawiłość,11
zawiłych,2
zawleczenia,1
zawlekanych,1
zawodach,68
zawodami,2
zawodem,16
zawodnicy,6
zawodnik,5
zawodnika,24
zawodnikami,2
zawodnikiem,3
zawodnikom,3
zawodników,8
zawodo,1
zawodowa,18
zawodowe,316
zawodowego,735
zawodowej,836
zawodowemu,102
zawodowi,50
zawodowo,24
zawodowy,234
zawodowych,1044
zawodowym,141
zawodowymi,45
zawodową,185
zawodu,760
zawody,23
zawodzie,109
zawodów,104
zaworach,1
zaworem,1
zawory,1
zaworze,1
zaworów,1
zawrze,11
zawrzeć,72
zawrą,6
zawsze,8
zawyżając,1
zawyżanie,1
zawyżenia,2
zawyżenie,2
zawyżona,1
zawyżonej,1
zawyżoną,1
zawód,219
zawładnięciem,1
zaziarniony,1
zaznacza,7
zaznaczając,3
zaznaczenia,2
zaznaczenie,14
zaznaczeniem,23
zaznaczeń,1
zaznaczone,1
zaznaczono,2
zaznaczonym,1
zaznaczonymi,2
zaznaczoną,5
zaznaczy,1
zaznaczyć,13
zaznajamia,6
zaznajamiania,1
zaznajamiać,2
zaznajomienia,8
zaznajomienie,7
zaznajomieniu,2
zazwyczaj,13
załadowana,1
załadowane,2
załadowanego,2
załadowania,23
załadowanie,4
załadowaniem,2
załadowaniu,3
załadowano,3
załadowany,5
załadowanych,1
załadować,1
załadowca,5
załadowcy,17
załadowcą,1
załadowcę,7
załadowywanie,1
załadowywaniu,1
załadunek,4
załadunkiem,3
załadunkowe,4
załadunkowej,1
załadunkową,1
załadunku,15
załamania,1
załatwia,3
załatwiającemu,2
załatwiający,1
załatwiane,6
załatwianej,5
załatwiania,40
załatwianie,5
załatwianiu,1
załatwianych,5
załatwiać,3
załatwienia,35
załatwienie,5
załatwieniem,3
załatwieniu,6
załatwiony,1
załatwionych,1
załatwić,2
załatwił,2
załodze,2
załogi,84
załogą,11
załogę,14
założenia,70
założeniach,5
założeniami,18
założenie,32
założeniom,1
założeniu,23
założeń,72
założona,4
założone,14
założonego,3
założonej,4
założono,1
założony,2
założonych,11
założonym,2
założonymi,1
założoną,1
założyciel,1
założyciela,6
założycielach,1
założycielami,8
założyciele,12
założycielem,5
założycieli,31
założycielom,2
założycielski,47
założycielskich,6
założycielskie,7
założycielskiego,46
założycielskiemu,6
założycielskim,52
założycielskimi,3
założyielskim,1
założyli,1
założyć,7
założą,1
załóg,13
załącza,67
załączają,1
załączając,5
załączanej,2
załączanych,3
załączać,3
załączenia,1
załączenie,1
załączeniem,1
załącznik,365
załącznika,124
załącznikach,48
załącznikami,21
załączniki,50
załącznikiem,38
załącznikom,1
załączniku,436
załączników,19
załączona,3
załączone,9
załączonego,5
załączonej,5
załączono,1
załączony,3
załączonych,5
załączonym,5
załączonymi,1
załączoną,1
załączyć,13
zaś,95
zaśmieca,1
zaśmiecających,1
zaśmiecania,1
zaświadcza,1
zaświadczają,1
zaświadczających,3
zaświadczenia,364
zaświadczeniach,1
zaświadczeniami,5
zaświadczenie,347
zaświadczeniem,29
zaświadczeniu,20
zaświadczeń,108
zaświadczyć,1
zażalenia,116
zażaleniach,1
zażalenie,447
zażaleniem,2
zażaleniu,7
zażaleń,32
zażegnane,1
zażywa,1
zażywał,1
zażąda,26
zażądają,1
zażądali,3
zażądania,4
zażądaniu,1
zażądano,3
zażądać,73
zażądał,12
zażądała,5
zb,1
zbada,12
zbadają,1
zbadana,1
zbadane,6
zbadanego,2
zbadania,36
zbadanie,14
zbadaniem,1
zbadaniu,6
zbadany,1
zbadanych,2
zbadanym,5
zbadaną,1
zbadać,5
zbadał,1
zbieg,6
zbiegają,3
zbiegające,17
zbiegających,9
zbiegowiska,1
zbiegowisku,1
zbiegu,92
zbiegów,2
zbiegł,5
zbiera,30
zbierają,1
zbierający,1
zbierali,1
zbierane,35
zbierania,132
zbieranie,140
zbieraniem,7
zbieraniu,16
zbieranych,9
zbierać,9
zbierały,1
zbierze,1
zbieżne,2
zbilansowane,2
zbilansowania,1
zbilansowanych,1
zbiorach,21
zbiorami,12
zbiorcze,56
zbiorczego,16
zbiorczej,13
zbiorczo,2
zbiorczy,9
zbiorczych,82
zbiorczym,3
zbiorczą,18
zbiorem,7
zbiornik,8
zbiornika,12
zbiornikach,41
zbiornikami,4
zbiorniki,43
zbiornikowcach,2
zbiornikowcami,1
zbiornikowe,1
zbiorniku,5
zbiorników,85
zbiorom,3
zbiorowe,23
zbiorowego,180
zbiorowej,12
zbiorowisk,1
zbiorowo,3
zbiorowości,8
zbiorowość,2
zbiorowy,24
zbiorowych,70
zbiorowym,70
zbiorowymi,1
zbiorową,1
zbioru,112
zbiory,53
zbiorze,22
zbiorów,176
zbiór,40
zbiórce,1
zbiórek,18
zbiórka,5
zbiórkach,7
zbiórki,41
zbiórką,1
zbiórkę,2
zbliżając,2
zbliżania,1
zbliżenia,34
zbliżona,2
zbliżone,2
zbliżonego,2
zbliżonej,3
zbliżonych,9
zbliżonym,25
zbliżoną,2
zboczy,1
zboru,2
zbory,3
zborów,5
zboża,8
zboże,1
zbożem,1
zbożowe,3
zbożowo,2
zbożowych,13
zbożowym,1
zbożowymi,2
zbrodni,112
zbrodniami,9
zbrodnie,34
zbrodniom,1
zbrodnią,4
zbrodnię,21
zbroje,1
zbrojeniowego,1
zbrojeniowym,1
zbrojeń,1
zbrojne,43
zbrojnego,4
zbrojnej,2
zbrojny,3
zbrojnych,434
zbrojnym,5
zbrojnymi,19
zbrojonego,1
zbudowana,1
zbudowanego,8
zbudowanej,4
zbudowania,1
zbudowanie,1
zbudowany,4
zbudowaną,2
zbycia,305
zbycie,91
zbyciem,6
zbyciu,33
zbyt,21
zbyta,3
zbyte,13
zbytego,4
zbytej,2
zbytem,2
zbyto,4
zbytu,13
zbyty,3
zbytych,11
zbywa,28
zbywają,4
zbywająca,2
zbywające,1
zbywającego,3
zbywającej,1
zbywającemu,1
zbywający,11
zbywalna,1
zbywalne,15
zbywalnego,4
zbywalności,1
zbywalny,2
zbywalnych,8
zbywalnymi,2
zbywana,3
zbywane,26
zbywanego,1
zbywanej,4
zbywania,93
zbywanie,31
zbywaniem,5
zbywaniu,12
zbywany,1
zbywanych,12
zbywaną,1
zbywać,14
zbywca,11
zbywcy,29
zbywczej,3
zbywczą,3
zbywców,2
zbywcą,12
zbywcę,6
zbyć,9
zbył,12
zbyło,2
zbór,170
zbóż,31
zbędna,2
zbędne,19
zbędnego,5
zbędnej,32
zbędnemu,1
zbędności,1
zbędny,3
zbędnych,4
zbędną,2
zczaln,6
zczony,1
zdaje,5
zdająca,2
zdającego,4
zdającemu,2
zdający,8
zdających,2
zdającym,2
